sentence,sentiment,polarity,subjectivity
And I will work to knock down the barriers left by past discrimination and to build a more tolerant society that will stop such barriers from ever being built again.,"Sentiment(polarity=0.01888888888888889, subjectivity=0.3077777777777778)",0.01888888888888889,0.3077777777777778
I believe that family and faith represent the moral compass of the Nation.,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25
"And I'll work to make them strong, for as Benjamin Franklin said: ""If a sparrow cannot fall to the ground without His notice, can a great nation rise without His aid?""","Sentiment(polarity=0.6166666666666667, subjectivity=0.7416666666666667)",0.6166666666666667,0.7416666666666667
And I believe in giving people the power to make their own lives better through growth and opportunity.,"Sentiment(polarity=0.55, subjectivity=0.75)",0.55,0.75
"And together, let's put power in the hands of people.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Three weeks ago, we celebrated the bicentennial inaugural, the 200th anniversary of the first Presidency.","Sentiment(polarity=0.3, subjectivity=0.5416666666666666)",0.3,0.5416666666666666
"And if you look back, one thing is so striking about the way the Founding Fathers looked at America.","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5
They didn't talk about themselves.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They talked about posterity.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They talked about the future.,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"And we, too, must think in terms bigger than ourselves.","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
We must take actions today that will ensure a better tomorrow.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"We must extend American leadership in technology, increase long-term investment, improve our educational system, and boost productivity.","Sentiment(polarity=0.125, subjectivity=0.125)",0.125,0.125
"These are the keys to building a better future, and here are some of my recommendations:
I propose almost $2.2 billion for the National Science Foundation to promote basic research and keep us on track to double its budget by 1993.","Sentiment(polarity=0.125, subjectivity=0.1875)",0.125,0.1875
I propose to make permanent the tax credit for research and development.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I've asked Vice President Quayle to chair a new Task Force on Competitiveness.,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"And I request funding for NASA [National Aeronautics and Space Administration] and a strong space program, an increase of almost $2.4 billion over the current fiscal year.","Sentiment(polarity=0.21666666666666665, subjectivity=0.5666666666666667)",0.21666666666666665,0.5666666666666667
"We must have a manned space station; a vigorous, safe space shuttle program; and more commercial development in space.","Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",0.3333333333333333,0.3333333333333333
"The space program should always go ""full throttle up.""","Sentiment(polarity=0.35, subjectivity=0.55)",0.35,0.55
And that's not just our ambition; it's our destiny.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I propose that we cut the maximum tax rate on capital gains to increase long-term investment.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"History on this is clear -- this will increase revenues, help savings, and create new jobs.","Sentiment(polarity=0.1181818181818182, subjectivity=0.41893939393939394)",0.1181818181818182,0.4189393939393939
We won't be competitive if we leave whole sectors of America behind.,"Sentiment(polarity=-0.1, subjectivity=0.55)",-0.1,0.55
This is the year we should finally enact urban enterprise zones and bring hope to the inner cities.,"Sentiment(polarity=0.0, subjectivity=0.3888888888888889)",0.0,0.3888888888888889
But the most important competitiveness program of all is one which improves education in America.,"Sentiment(polarity=0.45, subjectivity=0.75)",0.45,0.75
"When some of our students actually have trouble locating America on a map of the world, it is time for us to map a new approach to education.","Sentiment(polarity=-0.02121212121212122, subjectivity=0.2515151515151515)",-0.02121212121212122,0.2515151515151515
We must reward excellence and cut through bureaucracy.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We must help schools that need help the most.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"We must give choice to parents, students, teachers, and principals; and we must hold all concerned accountable.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In education, we cannot tolerate mediocrity.","Sentiment(polarity=-0.2, subjectivity=0.2)",-0.2,0.2
"I want to cut that dropout rate and make America a more literate nation, because what it really comes down to is this: The longer our graduation lines are today, the shorter our unemployment lines will be tomorrow.","Sentiment(polarity=0.18148148148148147, subjectivity=0.32962962962962966)",0.18148148148148147,0.3296296296296297
"So, tonight I'm proposing the following initiatives: the beginning of a $500 million program to reward America's best schools, merit schools; the creation of special Presidential awards for the best teachers in every State, because excellence should be rewarded; the establishment of a new program of National Science Scholars, one each year for every Member of the House and Senate, to give this generation of students a special incentive to excel in science and mathematics; the expanded use of magnet schools, which give families and students greater choice; and a new program to encourage alternative certification, which will let talented people from all fields teach in our classrooms.","Sentiment(polarity=0.4652236652236652, subjectivity=0.46132756132756136)",0.4652236652236652,0.4613275613275614
"I've said I'd like to be the ""Education President.""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And tonight, I'd ask you to join me by becoming the ""Education Congress.""","Sentiment(polarity=0.45, subjectivity=0.8500000000000001)",0.45,0.8500000000000001
"Just last week, as I settled into this new office, I received a letter from a mother in Pennsylvania who had been struck by my message in the Inaugural Address.","Sentiment(polarity=0.06818181818181818, subjectivity=0.2606060606060606)",0.06818181818181818,0.2606060606060606
"""Not 12 hours before,"" she wrote, ""my husband and I received word that our son was addicted to cocaine.","Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6
He had the world at his feet.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Bright, gifted, personable -- he could have done anything with his life.","Sentiment(polarity=0.6000000000000001, subjectivity=0.8999999999999999)",0.6000000000000001,0.8999999999999999
"And now he has chosen cocaine.""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"""And please,"" she wrote, ""find a way to curb the supply of cocaine.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Get tough with the pushers.,"Sentiment(polarity=-0.3888888888888889, subjectivity=0.8333333333333334)",-0.3888888888888889,0.8333333333333334
"Our son needs your help.""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"My friends, that voice crying out for help could be the voice of your own neighbor, your own friend, your own son.","Sentiment(polarity=0.4, subjectivity=0.9)",0.4,0.9
"Over 23 million Americans used illegal drugs last year, at a staggering cost to our nation's well-being.","Sentiment(polarity=-0.25, subjectivity=0.2833333333333333)",-0.25,0.2833333333333333
Let this be recorded as the time when America rose up and said no to drugs.,"Sentiment(polarity=0.6, subjectivity=0.95)",0.6,0.95
The scourge of drugs must be stopped.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I am asking tonight for an increase of almost a billion dollars in budget outlays to escalate the war against drugs.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
The war must be waged on all fronts.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Our new drug czar, Bill Bennett, and I will be shoulder to shoulder in the executive branch leading the charge.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
Some money will be used to expand treatment to the poor and to young mothers.,"Sentiment(polarity=-0.15000000000000002, subjectivity=0.5)",-0.15000000000000002,0.5
"This will offer the helping hand to the many innocent victims of drugs, like the thousands of babies born addicted or with AIDS because of the mother's addiction.","Sentiment(polarity=0.19999999999999998, subjectivity=0.6)",0.2,0.6
Some will be used to cut the waiting time for treatment.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Some money will be devoted to those urban schools where the emergency is now the worst.,"Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5
"And much of it will be used to protect our borders, with help from the Coast Guard and the Customs Service, the Departments of State and Justice, and, yes, the U.S. military.","Sentiment(polarity=0.05, subjectivity=0.15000000000000002)",0.05,0.15000000000000002
I mean to get tough on the drug criminals.,"Sentiment(polarity=-0.3506944444444444, subjectivity=0.7604166666666667)",-0.3506944444444444,0.7604166666666667
And let me be clear: This President will back up those who put their lives on the line every single day -- our local police officers.,"Sentiment(polarity=0.007142857142857149, subjectivity=0.1494047619047619)",0.007142857142857149,0.1494047619047619
"My budget asks for beefed-up prosecution, for a new attack on organized crime, and for enforcement of tough sentences -- and for the worst kingpins, that means the death penalty.","Sentiment(polarity=-0.41750841750841755, subjectivity=0.7626262626262627)",-0.4175084175084176,0.7626262626262627
I also want to make sure that when a drug dealer is convicted there's a cell waiting for him.,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.5,0.8888888888888888
And he should not go free because prisons are too full.,"Sentiment(polarity=0.375, subjectivity=0.675)",0.375,0.675
"And so, let the word go out: If you're caught and convicted, you will do time.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But for all we do in law enforcement, in interdiction and treatment, we will never win this war on drugs unless we stop the demand for drugs.","Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4
"So, some of this increase will be used to educate the young about the dangers of drugs.","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4
We must involve the parents.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We must involve the teachers.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We must involve the communities.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And, my friends, we must involve ourselves, each and every one of us in this concern.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"One problem related to drug use demands our urgent attention and our continuing compassion, and that is the terrible tragedy of AIDS.","Sentiment(polarity=-0.5, subjectivity=0.7)",-0.5,0.7
I'm asking for $1.6 billion for education to prevent the disease and for research to find a cure.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"If we're to protect our future, we need a new attitude about the environment.","Sentiment(polarity=0.06818181818181818, subjectivity=0.2897727272727273)",0.06818181818181818,0.2897727272727273
We must protect the air we breathe.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I will send to you shortly legislation for a new, more effective Clean Air Act.","Sentiment(polarity=0.3206060606060606, subjectivity=0.550909090909091)",0.3206060606060606,0.5509090909090911
"It will include a plan to reduce by date certain the emissions which cause acid rain, because the time for study alone has passed, and the time for action is now.","Sentiment(polarity=0.15714285714285714, subjectivity=0.3357142857142857)",0.15714285714285714,0.3357142857142857
We must make use of clean coal.,"Sentiment(polarity=0.3666666666666667, subjectivity=0.7000000000000001)",0.3666666666666667,0.7000000000000001
"My budget contains full funding, on schedule, for the clean coal technology agreement that we've made with Canada.","Sentiment(polarity=0.35833333333333334, subjectivity=0.625)",0.3583333333333333,0.625
"We've made that agreement with Canada, and we intend to honor that agreement.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We must not neglect our parks.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"So, I'm asking to fund new acquisitions under the Land and Water Conservation Fund.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
We must protect our oceans.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I support new penalties against those who would dump medical waste and other trash into our oceans.,"Sentiment(polarity=-0.047159090909090914, subjectivity=0.20738636363636365)",-0.047159090909090914,0.20738636363636365
The age of the needle on the beaches must end.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And in some cases, the gulfs and oceans off our shores hold the promise of oil and gas reserves which can make our nation more secure and less dependent on foreign oil.","Sentiment(polarity=0.15208333333333335, subjectivity=0.3229166666666667)",0.15208333333333335,0.3229166666666667
"And when those with the most promise can be tapped safely, as with much of the Alaska National Wildlife Refuge, we should proceed.","Sentiment(polarity=0.39999999999999997, subjectivity=0.39999999999999997)",0.4,0.4
But we must use caution; we must respect the environment.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And so, tonight I'm calling for the indefinite postponement of three lease sales which have raised troubling questions, two off the coast of California and one which could threaten the Everglades in Florida.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Action on these three lease sales will await the conclusion of a special task force set up to measure the potential for environmental damage.,"Sentiment(polarity=0.1523809523809524, subjectivity=0.557142857142857)",0.1523809523809524,0.557142857142857
I'm directing the Attorney General and the Administrator of the Environmental Protection Agency to use every tool at their disposal to speed and toughen the enforcement of our laws against toxic-waste dumpers.,"Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0.05000000000000002,0.5
I want faster cleanups and tougher enforcement of penalties against polluters.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In addition to caring for our future, we must care for those around us.","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"A decent society shows compassion for the young, the elderly, the vulnerable, and the poor.","Sentiment(polarity=-0.15833333333333333, subjectivity=0.5416666666666666)",-0.15833333333333333,0.5416666666666666
"Our first obligation is to the most vulnerable -- infants, poor mothers, children living in poverty -- and my proposed budget recognizes this.","Sentiment(polarity=-0.037500000000000006, subjectivity=0.4833333333333333)",-0.037500000000000006,0.4833333333333333
"I ask for full funding of Medicaid, an increase of over $3 billion, and an expansion of the program to include coverage of pregnant women who are near the poverty line.","Sentiment(polarity=0.2611111111111111, subjectivity=0.4833333333333334)",0.2611111111111111,0.4833333333333334
I believe we should help working families cope with the burden of child care.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Our help should be aimed at those who need it most: low-income families with young children.,"Sentiment(polarity=0.3, subjectivity=0.45)",0.3,0.45
"I support a new child care tax credit that will aim our efforts at exactly those families, without discriminating against mothers who choose to stay at home.","Sentiment(polarity=0.19318181818181818, subjectivity=0.3522727272727273)",0.19318181818181815,0.3522727272727273
"Now, I know there are competing proposals.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But remember this: The overwhelming majority of all preschool child care is now provided by relatives and neighbors and churches and community groups.,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0
Families who choose these options should remain eligible for help.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Parents should have choice.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And for those children who are unwanted or abused or whose parents are deceased, we should encourage adoption.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I propose to reenact the tax deduction for adoption expenses and to double it to $3,000.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Let's make it easier for these kids to have parents who love them.,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6
We have a moral contract with our senior citizens.,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25
"And in this budget, Social Security is fully funded, including a full cost-of-living adjustment.","Sentiment(polarity=0.19166666666666665, subjectivity=0.30833333333333335)",0.19166666666666665,0.3083333333333333
We must honor our contract.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We must care about those in the shadow of life, and I, like many Americans, am deeply troubled by the plight of the homeless.","Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75
The causes of homelessness are many; the history is long.,"Sentiment(polarity=0.225, subjectivity=0.45)",0.225,0.45
But the moral imperative to act is clear.,"Sentiment(polarity=0.05000000000000001, subjectivity=0.31666666666666665)",0.05000000000000001,0.31666666666666665
"Thanks to the deep well of generosity in this great land, many organizations already contribute, but we in government cannot stand on the sidelines.","Sentiment(polarity=0.375, subjectivity=0.4625)",0.375,0.4625
"In my budget, I ask for greater support for emergency food and shelter, for health services and measures to prevent substance abuse, and for clinics for the mentally ill. And I propose a new initiative involving the full range of government agencies.","Sentiment(polarity=0.12159090909090908, subjectivity=0.6261363636363637)",0.12159090909090907,0.6261363636363637
We must confront this national shame.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
There's another issue that I've decided to mention here tonight.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I've long believed that the people of Puerto Rico should have the right to determine their own political future.,"Sentiment(polarity=0.16714285714285712, subjectivity=0.4321428571428571)",0.16714285714285712,0.4321428571428571
"Personally, I strongly favor statehood.","Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.4333333333333333,0.7333333333333333
But I urge the Congress to take the necessary steps to allow the people to decide in a referendum.,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
"Certain problems, the result of decades of unwise practices, threaten the health and security of our people.","Sentiment(polarity=0.21428571428571427, subjectivity=0.5714285714285714)",0.21428571428571427,0.5714285714285714
"Left unattended, they will only get worse.","Sentiment(polarity=-0.13333333333333333, subjectivity=0.5333333333333333)",-0.13333333333333333,0.5333333333333333
But we can act now to put them behind us.,"Sentiment(polarity=-0.4, subjectivity=0.7)",-0.4,0.7
"Earlier this week, I announced my support for a plan to restore the financial and moral integrity of our savings system.","Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25
I ask Congress to enact our reform proposals within 45 days.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We must not let this situation fester.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We owe it to the savers in this country to solve this problem.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Certainly, the savings of Americans must remain secure.","Sentiment(polarity=0.30714285714285716, subjectivity=0.5857142857142856)",0.3071428571428572,0.5857142857142856
"Let me be clear: Insured depositors will continue to be fully protected, but any plan to refinance the system must be accompanied by major reform.","Sentiment(polarity=0.08125000000000002, subjectivity=0.44166666666666665)",0.08125000000000003,0.44166666666666665
Our proposals will prevent such a crisis from recurring.,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
The best answer is to make sure that a mess like this will never happen again.,"Sentiment(polarity=0.44166666666666665, subjectivity=0.45462962962962966)",0.44166666666666665,0.4546296296296297
The majority of thrifts in communities across the Nation have been honest.,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9
They've played a major role in helping families achieve the dream of home ownership.,"Sentiment(polarity=0.0625, subjectivity=0.5)",0.0625,0.5
"But make no mistake, those who are corrupt, those who break the law, must be kicked out of the business; and they should go to jail.","Sentiment(polarity=-0.3, subjectivity=0.5)",-0.3,0.5
We face a massive task in cleaning up the waste left from decades of environmental neglect at America's nuclear weapons plants.,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.3333333333333333)",-0.06666666666666668,0.3333333333333333
"Clearly, we must modernize these plants and operate them safely.","Sentiment(polarity=0.3, subjectivity=0.44166666666666665)",0.3,0.44166666666666665
That's not at issue; our national security depends on it.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But beyond that, we must clean up the old mess that's been left behind.","Sentiment(polarity=-0.021666666666666667, subjectivity=0.35500000000000004)",-0.021666666666666667,0.35500000000000004
And I propose in this budget to more than double our current effort to do so.,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3)",0.16666666666666666,0.3
"This will allow us to identify the exact nature of the various problems so we can clean them up, and clean them up we will.","Sentiment(polarity=0.24583333333333335, subjectivity=0.5375000000000001)",0.2458333333333333,0.5375000000000001
We've been fortunate during these past 8 years.,"Sentiment(polarity=0.07500000000000001, subjectivity=0.475)",0.07500000000000001,0.475
America is a stronger nation than it was in 1980.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Morale in our Armed Forces has been restored; our resolve has been shown.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Our readiness has been improved, and we are at peace.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
There can no longer be any doubt that peace has been made more secure through strength.,"Sentiment(polarity=0.45, subjectivity=0.55)",0.45,0.55
"And when America is stronger, the world is safer.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Most people don't realize that after the successful restoration of our strength, the Pentagon budget has actually been reduced in real terms for each of the last 4 years.","Sentiment(polarity=0.29, subjectivity=0.38333333333333336)",0.29,0.38333333333333336
We cannot tolerate continued real reduction in defense.,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004
"In light of the compelling need to reduce the deficit, however, I support a 1-year freeze in the military budget, something I proposed last fall in my flexible freeze plan.","Sentiment(polarity=0.15, subjectivity=0.36666666666666664)",0.15,0.36666666666666653
"And this freeze will apply for only 1 year, and after that, increases above inflation will be required.","Sentiment(polarity=0.0, subjectivity=0.55)",0.0,0.55
"I will not sacrifice American preparedness, and I will not compromise American strength.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I should be clear on the conditions attached to my recommendation for the coming year: The savings must be allocated to those priorities for investing in our future that I've spoken about tonight.,"Sentiment(polarity=0.05000000000000001, subjectivity=0.25416666666666665)",0.05000000000000001,0.25416666666666665
This defense freeze must be a part of a comprehensive budget agreement which meets the targets spelled out in Gramm-Rudman-Hollings law without raising taxes and which incorporates reforms in the budget process.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I've directed the National Security Council to review our national security and defense policies and report back to me within 90 days to ensure that our capabilities and resources meet our commitments and strategies.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I'm also charging the Department of Defense with the task of developing a plan to improve the defense procurement process and management of the Pentagon, one which will fully implement the Packard commission report.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Many of these changes can only be made with the participation of the Congress, and so, I ask for your help.","Sentiment(polarity=0.25, subjectivity=0.75)",0.25,0.75
We need fewer regulations.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We need less bureaucracy.,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.06666666666666667)",-0.16666666666666666,0.06666666666666668
We need multiyear procurement and 2-year budgeting.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And frankly -- and don't take this wrong -- we need less congressional micromanagement of our nation's military policy.,"Sentiment(polarity=-0.25555555555555554, subjectivity=0.35555555555555557)",-0.25555555555555554,0.3555555555555556
"I detect a slight division on that question, but nevertheless -- [laughter].","Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",-0.16666666666666666,0.16666666666666666
Securing a more peaceful world is perhaps the most important priority I'd like to address tonight.,"Sentiment(polarity=0.4125, subjectivity=0.625)",0.4125,0.625
"You know, we meet at a time of extraordinary hope.","Sentiment(polarity=0.3333333333333333, subjectivity=1.0)",0.3333333333333333,1.0
"Never before in this century have our values of freedom, democracy, and economic opportunity been such a powerful and intellectual force around the globe.","Sentiment(polarity=0.2, subjectivity=0.525)",0.2,0.525
"Never before has our leadership been so crucial, because while America has its eyes on the future, the world has its eyes on America.","Sentiment(polarity=0.0, subjectivity=0.5625)",0.0,0.5625
"And it's a time of great change in the world, and especially in the Soviet Union.","Sentiment(polarity=0.4, subjectivity=0.875)",0.4,0.875
"Prudence and common sense dictate that we try to understand the full meaning of the change going on there, review our policies, and then proceed with caution.","Sentiment(polarity=0.024999999999999994, subjectivity=0.525)",0.024999999999999998,0.525
But I've personally assured General Secretary Gorbachev that at the conclusion of such a review we will be ready to move forward.,"Sentiment(polarity=0.0625, subjectivity=0.45)",0.0625,0.45
We will not miss any opportunity to work for peace.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
The fundamental facts remain that the Soviets retain a very powerful military machine in the service of objectives which are still too often in conflict with ours.,"Sentiment(polarity=0.14500000000000002, subjectivity=0.55)",0.14500000000000002,0.55
"So, let us take the new openness seriously, but let's also be realistic.","Sentiment(polarity=-0.010101010101010102, subjectivity=0.4848484848484848)",-0.010101010101010102,0.4848484848484848
And let's always be strong.,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.4333333333333333,0.7333333333333333
There are some pressing issues we must address.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I will vigorously pursue the Strategic Defense Initiative.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"The spread, and even use, of sophisticated weaponry threatens global security as never before.","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5
"Chemical weapons must be banned from the face of the Earth, never to be used again.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And look, this won't be easy.","Sentiment(polarity=0.43333333333333335, subjectivity=0.8333333333333334)",0.43333333333333335,0.8333333333333334
"Verification -- extraordinarily difficult, but civilization and human decency demand that we try.","Sentiment(polarity=-0.25, subjectivity=0.55)",-0.25,0.55
And the spread of nuclear weapons must be stopped.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I'll work to strengthen the hand of the International Atomic Energy Agency.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Our diplomacy must work every day against the proliferation of nuclear weapons.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And around the globe, we must continue to be freedom's best friend.","Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3
"And we must stand firm for self-determination and democracy in Central America, including in Nicaragua.","Sentiment(polarity=-0.1, subjectivity=0.325)",-0.1,0.325
"It is my strongly held conviction that when people are given the chance they inevitably will choose a free press, freedom of worship, and certifiably free and fair elections.","Sentiment(polarity=0.38666666666666666, subjectivity=0.8466666666666667)",0.38666666666666666,0.8466666666666667
"We must strengthen the alliance of the industrial democracies, as solid a force for peace as the world has ever known.","Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
"And this is an alliance forged by the power of our ideals, not the pettiness of our differences.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"So, let's lift our sights to rise above fighting about beef hormones, to building a better future, to move from protectionism to progress.","Sentiment(polarity=0.16666666666666666, subjectivity=0.24166666666666667)",0.16666666666666666,0.2416666666666667
"I've asked the Secretary of State to visit Europe next week and to consult with our allies on the wide range of challenges and opportunities we face together, including East-West relations.","Sentiment(polarity=-0.05, subjectivity=0.2)",-0.05,0.2
And I look forward to meeting with our NATO partners in the near future.,"Sentiment(polarity=0.05, subjectivity=0.2625)",0.05,0.2625
"And I, too, shall begin a trip shortly to the far reaches of the Pacific Basin, where the winds of democracy are creating new hope and the power of free markets is unleashing a new force.","Sentiment(polarity=0.15454545454545454, subjectivity=0.6018181818181818)",0.15454545454545454,0.6018181818181818
"When I served as our representative in China 14 or 15 years ago, few would have predicted the scope of the changes we've witnessed since then.","Sentiment(polarity=-0.2, subjectivity=0.1)",-0.2,0.1
"But in preparing for this trip, I was struck by something I came across from a Chinese writer.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"He was speaking of his country, decades ago, but his words speak to each of us in America tonight.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"""Today,"" he said, ""we're afraid of the simple words like `goodness' and `mercy' and `kindness.""'","Sentiment(polarity=-0.3, subjectivity=0.6285714285714286)",-0.3,0.6285714285714286
"My friends, if we're to succeed as a nation, we must rediscover those words.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In just 3 days, we mark the birthday of Abraham Lincoln, the man who saved our Union and gave new meaning to the word ""opportunity.""","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"Lincoln once said: ""I hold that while man exists, it is his duty to improve not only his own condition but to assist in ameliorating that of mankind.""","Sentiment(polarity=0.3, subjectivity=1.0)",0.3,1.0
"It is this broader mission to which I call all Americans, because the definition of a successful life must include serving others.","Sentiment(polarity=0.75, subjectivity=0.95)",0.75,0.95
"And to the young people of America, who sometimes feel left out, I ask you tonight to give us the benefit of your talent and energy through a new program called YES, for Youth Entering Service to America.","Sentiment(polarity=0.07878787878787878, subjectivity=0.28484848484848485)",0.07878787878787878,0.28484848484848485
"To those men and women in business, remember the ultimate end of your work: to make a better product, to create better lives.","Sentiment(polarity=0.3333333333333333, subjectivity=0.6666666666666666)",0.3333333333333333,0.6666666666666666
I ask you to plan for the longer term and avoid that temptation of quick and easy paper profits.,"Sentiment(polarity=0.3833333333333333, subjectivity=0.6666666666666667)",0.3833333333333333,0.6666666666666667
"To the brave men and women who wear the uniform of the United States of America, thank you.","Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0
